transaction_id,customer_id,transaction_date,transaction_type,amount,transaction_mode,merchant,status_transaction
48445,1341,2025-01-04 00:41:02,Withdrawal,19309.98,ATM,,Success
48058,1342,2024-02-20 09:58:28,Withdrawal,23960.23,ATM,,Success
15198,1343,2024-06-10 09:04:14,Withdrawal,26893.65,Online,,Success
17571,1344,2023-11-05 20:29:54,Deposit,4571.36,UPI,,Success
32263,1345,2024-08-03 00:48:42,Bill Payment,1805.82,Branch,Water Board,Success
49464,1346,2024-09-15 01:00:24,Deposit,6610.17,Online,,Pending
38776,1347,2024-04-21 17:45:12,Withdrawal,10733.91,Online,,Success
5599,1348,2024-08-19 21:38:09,Withdrawal,14633.72,ATM,,Success
10778,1349,2023-12-06 02:53:14,Withdrawal,12653.69,Branch,,Success
27238,1350,2025-03-21 04:55:03,Deposit,1823.92,Online,,Success
32232,1351,2024-06-20 20:32:51,Withdrawal,8670.77,ATM,,Success
37944,1352,2025-09-11 14:37:10,Transfer,5629.46,Branch,PayTM,Success
38549,1353,2024-12-20 20:58:38,Withdrawal,28717.09,Online,,Success
20345,1354,2025-07-21 19:42:38,Deposit,18734.74,UPI,,Success
44823,1355,2024-08-27 05:15:05,Deposit,695.07,Online,,Pending
34445,1356,2025-08-15 05:00:23,Transfer,11841.71,UPI,Gas Supplier,Success
32061,1357,2023-11-03 12:23:17,Deposit,10745.28,Online,,Success
6119,1358,2024-04-27 12:42:01,Bill Payment,1861.72,ATM,BigBasket,Success
40028,1359,2024-12-11 18:59:47,Deposit,2695.13,Branch,,Success
8986,1360,2025-09-05 09:05:10,Deposit,6061.42,Online,,Success
18355,1361,2024-01-03 00:27:18,Withdrawal,139.93,ATM,,Success
40856,1362,2025-08-13 07:59:16,Deposit,755.73,UPI,,Success
14376,1363,2024-12-27 09:20:25,Bill Payment,2412.32,Branch,Gas Supplier,Success
32654,1364,2024-06-12 17:13:53,Bill Payment,646.87,ATM,Reliance,Success
34560,1365,2024-07-08 05:15:50,Withdrawal,30598.11,Online,,Success
26319,1366,2023-10-17 17:11:24,Deposit,888.43,Branch,,Success
3134,1367,2024-01-14 21:34:32,Deposit,4652.69,ATM,,Success
24389,1368,2025-03-07 02:45:29,Deposit,4290.27,Online,,Success
40009,1369,2025-08-07 19:54:47,Transfer,1861.01,UPI,IRCTC,Success
46591,1370,2025-04-26 07:19:23,Deposit,6131.58,UPI,,Success
19803,1371,2024-05-12 15:37:31,Deposit,13479.18,Online,,Success
77,1372,2025-10-02 09:47:15,Withdrawal,8178.89,Online,,Failed
3615,1373,2024-01-20 23:00:00,Transfer,22238.76,UPI,BigBasket,Success
39767,1374,2025-01-05 10:44:45,Withdrawal,4771.2,ATM,,Success
38115,1375,2024-03-09 10:00:47,Deposit,3323.7,Branch,,Success
16571,1376,2024-03-20 19:28:10,Transfer,5271.56,UPI,Electricity Board,Success
39494,1377,2023-11-22 06:41:08,Withdrawal,846.81,Online,,Success
48418,1378,2024-09-06 23:12:12,Withdrawal,6241.42,UPI,,Success
25754,1379,2025-07-30 05:37:56,Transfer,2753.09,Online,IRCTC,Success
5549,1380,2024-09-26 13:08:16,Withdrawal,25027.23,Online,,Success
11230,1381,2023-10-27 06:32:51,Withdrawal,13228.42,ATM,,Success
7587,1382,2024-02-18 03:51:20,Transfer,701.6,ATM,Amazon,Success
6207,1383,2024-06-26 15:03:29,Deposit,8329.94,Branch,,Success
22423,1384,2023-11-11 15:13:52,Deposit,1356.99,ATM,,Success
17198,1385,2023-10-17 10:28:00,Deposit,6783.67,Online,,Success
9240,1386,2025-07-30 16:49:42,Withdrawal,23668.72,UPI,,Success
33226,1387,2025-09-20 04:46:03,Withdrawal,1715.83,Branch,,Success
16057,1388,2023-12-11 00:53:31,Withdrawal,13022.99,UPI,,Pending
27976,1389,2024-03-06 10:52:39,Withdrawal,30677.54,ATM,,Success
40149,1390,2024-01-14 22:00:32,Withdrawal,3668.7,Branch,,Success
12336,1391,2024-11-29 12:24:31,Transfer,6150.95,Branch,PhonePe,Success
22686,1392,2024-01-05 11:27:10,Deposit,21568.96,ATM,,Success
39280,1393,2025-02-01 00:54:59,Transfer,2552.0,Branch,Flipkart,Pending
30091,1394,2023-12-04 19:35:25,Transfer,5573.63,Online,Flipkart,Success
33664,1395,2025-06-27 16:10:54,Deposit,12552.21,Online,,Success
48047,1396,2024-11-30 11:26:07,Transfer,16481.94,Online,PayTM,Success
39925,1397,2024-05-09 10:34:45,Deposit,22764.86,Online,,Success
27109,1398,2025-01-21 04:43:59,Transfer,8903.09,Online,Gas Supplier,Success
4604,1399,2024-10-24 20:03:09,Deposit,9058.86,UPI,,Success
30459,1400,2024-01-19 14:10:28,Withdrawal,2383.29,UPI,,Success
35453,1401,2024-09-11 16:53:47,Deposit,8995.26,Branch,,Success
9636,1402,2024-01-14 00:27:02,Withdrawal,9439.95,ATM,,Success
16399,1403,2025-04-17 16:39:05,Transfer,6153.63,Branch,PhonePe,Success
22788,1404,2025-09-12 22:20:22,Withdrawal,8260.04,UPI,,Success
14798,1405,2024-04-21 01:46:26,Withdrawal,8753.36,ATM,,Success
30557,1406,2024-08-04 00:51:18,Deposit,48903.12,ATM,,Success
30072,1407,2025-03-23 18:57:17,Transfer,8124.8,UPI,PhonePe,Success
32578,1408,2024-05-25 22:57:19,Withdrawal,12659.25,UPI,,Success
36372,1409,2025-09-07 21:29:17,Transfer,3495.12,UPI,Gas Supplier,Success
11239,1410,2024-01-13 01:41:50,Bill Payment,12828.81,ATM,Gas Supplier,Success
9676,1411,2024-01-28 07:04:34,Deposit,5590.91,UPI,,Success
42570,1412,2025-07-08 08:04:53,Deposit,35565.03,UPI,,Success
42557,1413,2024-05-28 05:13:45,Withdrawal,8594.12,Online,,Success
42240,1414,2024-02-14 17:19:10,Withdrawal,15527.84,ATM,,Success
28020,1415,2025-07-14 20:08:05,Deposit,18265.67,Branch,,Success
37440,1416,2024-03-05 07:28:22,Deposit,4937.47,Branch,,Success
32071,1417,2025-04-19 13:57:36,Deposit,2846.52,Branch,,Success
40972,1418,2025-03-13 00:37:06,Withdrawal,480.28,UPI,,Success
10878,1419,2025-06-30 01:53:53,Deposit,9887.11,Branch,,Success
25680,1420,2024-09-21 19:00:08,Transfer,7709.16,ATM,Amazon,Success
28697,1421,2024-09-08 11:25:50,Withdrawal,39710.57,Branch,,Success
39041,1422,2025-02-04 11:56:15,Deposit,12482.84,Online,,Success
26180,1423,2024-07-21 01:59:02,Withdrawal,1872.1,Branch,,Success
44834,1424,2025-07-23 01:52:35,Deposit,3879.46,UPI,,Success
32979,1425,2023-12-20 22:32:10,Deposit,2563.38,Online,,Pending
7176,1426,2025-09-20 10:10:27,Deposit,3905.46,ATM,,Success
26608,1427,2024-05-15 11:02:26,Withdrawal,9233.67,Branch,,Failed
12300,1428,2024-01-01 22:13:21,Withdrawal,5856.58,Branch,,Failed
34636,1429,2023-10-28 21:40:35,Bill Payment,8273.67,Online,PayTM,Success
4480,1430,2024-04-05 10:17:59,Withdrawal,5391.34,Branch,,Success
22031,1431,2024-08-27 11:00:09,Deposit,1793.81,Online,,Pending
29719,1432,2025-03-31 06:25:26,Deposit,15032.1,Branch,,Success
29803,1433,2025-06-20 08:36:39,Transfer,5000.84,ATM,Flipkart,Success
1806,1434,2023-11-05 19:43:59,Deposit,5568.49,Branch,,Success
35882,1435,2024-12-09 21:52:50,Withdrawal,628.37,ATM,,Success
19388,1436,2024-07-27 17:41:44,Bill Payment,31644.16,ATM,Amazon,Success
19715,1437,2025-03-17 07:27:32,Withdrawal,16257.68,Branch,,Success
42756,1438,2024-12-21 02:16:44,Deposit,16323.48,UPI,,Success
37572,1439,2024-03-30 08:50:10,Deposit,18208.66,Branch,,Success
6488,1440,2025-10-02 22:35:54,Deposit,23406.9,ATM,,Success
2154,1441,2025-01-26 14:42:59,Withdrawal,6580.88,ATM,,Success
19962,1442,2025-04-08 22:23:18,Deposit,4166.65,Branch,,Success
10348,1443,2025-02-01 23:20:20,Withdrawal,1801.44,Online,,Success
22286,1444,2024-11-21 18:19:05,Transfer,4230.22,Online,Reliance,Failed
37066,1445,2025-03-18 12:47:29,Bill Payment,3850.35,UPI,PhonePe,Success
39529,1446,2023-10-14 12:42:08,Bill Payment,12550.78,ATM,PayTM,Success
45313,1447,2024-04-08 01:49:40,Transfer,1061.88,ATM,Electricity Board,Success
46310,1448,2025-07-27 00:45:37,Deposit,9379.74,UPI,,Success
36728,1449,2025-02-12 00:19:06,Withdrawal,3371.3,ATM,,Success
23676,1450,2023-10-10 02:33:21,Withdrawal,325.08,ATM,,Failed
8759,1451,2025-03-01 15:44:33,Transfer,9253.49,ATM,IRCTC,Success
27949,1452,2024-11-19 14:33:46,Withdrawal,12102.31,Online,,Success
21736,1453,2025-09-14 08:37:03,Withdrawal,4339.27,UPI,,Success
937,1454,2024-11-10 03:06:36,Deposit,25429.62,Online,,Success
23027,1455,2025-08-28 17:25:14,Bill Payment,33907.73,Online,PhonePe,Success
34508,1456,2024-08-02 14:25:25,Deposit,7460.02,UPI,,Success
44837,1457,2025-07-29 08:49:10,Withdrawal,6217.92,Online,,Success
3799,1458,2025-09-10 17:14:00,Withdrawal,6835.64,Online,,Success
37213,1459,2025-05-07 10:18:17,Transfer,1335.45,Branch,BigBasket,Success
21570,1460,2025-07-24 08:53:52,Deposit,1914.97,UPI,,Success
46239,1461,2024-12-12 21:03:08,Deposit,1064.25,UPI,,Success
16401,1462,2025-09-24 00:22:06,Deposit,4399.11,ATM,,Success
5703,1463,2025-06-01 10:57:37,Deposit,6474.09,UPI,,Success
8457,1464,2025-03-15 15:25:09,Withdrawal,1615.78,Branch,,Success
20565,1465,2024-05-16 02:59:56,Deposit,17183.4,Branch,,Success
19810,1466,2025-01-03 15:29:49,Transfer,1884.22,Online,Electricity Board,Success
2973,1467,2023-10-22 06:01:10,Deposit,7702.5,UPI,,Success
33811,1468,2025-08-09 01:35:23,Deposit,17543.09,Branch,,Success
46356,1469,2025-03-18 12:06:26,Deposit,8553.38,Branch,,Success
43689,1470,2024-05-13 15:07:45,Transfer,24337.32,ATM,Electricity Board,Success
4701,1471,2025-04-26 15:05:45,Withdrawal,16977.51,ATM,,Success
23740,1472,2023-11-21 12:21:22,Deposit,2924.87,Branch,,Success
3932,1473,2025-08-31 06:13:50,Transfer,18345.63,Online,Amazon,Success
25348,1474,2024-04-19 17:48:53,Deposit,22696.84,UPI,,Success
9611,1475,2024-06-15 02:28:01,Deposit,7363.85,UPI,,Success
48172,1476,2025-04-09 12:10:16,Withdrawal,13522.13,ATM,,Success
33390,1477,2024-07-28 02:01:19,Withdrawal,14374.18,Online,,Success
18336,1478,2025-07-05 11:40:34,Deposit,2763.11,UPI,,Failed
6052,1479,2025-08-10 18:43:16,Withdrawal,2526.84,Branch,,Success
3423,1480,2025-04-27 03:06:49,Withdrawal,25722.4,Branch,,Success
9331,1481,2024-12-13 01:06:52,Deposit,8451.87,ATM,,Success
24868,1482,2024-11-24 13:59:53,Bill Payment,7888.04,Branch,PayTM,Success
41176,1483,2024-01-30 14:46:41,Transfer,3230.64,Online,Electricity Board,Success
21828,1484,2023-11-04 14:09:54,Deposit,7401.4,ATM,,Success
657,1485,2025-06-11 05:05:46,Transfer,2311.11,UPI,Reliance,Success
13896,1486,2023-11-19 01:25:50,Bill Payment,3733.45,Branch,BigBasket,Success
656,1487,2024-03-03 07:11:48,Bill Payment,14919.08,UPI,Flipkart,Success
46099,1488,2024-02-22 04:44:53,Deposit,307.64,UPI,,Success
32120,1489,2024-09-12 14:33:08,Deposit,3805.1,Online,,Success
24679,1490,2024-05-29 00:40:41,Withdrawal,24595.53,ATM,,Success
3789,1491,2024-06-13 10:15:26,Transfer,9977.23,ATM,Amazon,Success
33973,1492,2023-11-28 23:30:38,Transfer,8234.07,ATM,Gas Supplier,Failed
40549,1493,2024-08-31 04:35:27,Withdrawal,18799.13,Branch,,Success
49922,1494,2024-12-09 09:31:36,Deposit,5450.57,Online,,Success
40830,1495,2025-08-03 21:38:31,Transfer,18158.43,ATM,PhonePe,Success
15197,1496,2025-07-05 06:01:52,Withdrawal,8661.1,Branch,,Success
8641,1497,2025-01-31 09:15:09,Withdrawal,34779.35,UPI,,Failed
23412,1498,2023-10-22 02:48:26,Withdrawal,11195.55,ATM,,Success
36824,1499,2023-10-20 08:24:19,Deposit,2426.22,Online,,Success
31405,1500,2024-08-08 20:13:05,Transfer,10878.66,Branch,Amazon,Pending
15853,1501,2025-07-01 16:42:54,Bill Payment,28691.75,ATM,IRCTC,Success
44808,1502,2024-01-11 13:01:18,Deposit,3025.23,Online,,Success
8065,1503,2023-12-23 22:34:38,Deposit,4641.38,ATM,,Success
44434,1504,2024-09-15 11:53:23,Withdrawal,4139.53,ATM,,Success
21837,1505,2025-04-03 00:51:45,Deposit,7845.57,UPI,,Success
19174,1506,2025-07-04 10:00:05,Transfer,1979.14,UPI,Electricity Board,Success
21729,1507,2025-09-26 16:43:44,Bill Payment,3309.3,Branch,IRCTC,Success
8837,1508,2025-07-14 20:43:43,Withdrawal,11042.71,ATM,,Success
5813,1509,2023-12-12 21:02:54,Transfer,4581.35,Branch,Gas Supplier,Failed
47421,1510,2024-04-08 06:49:25,Deposit,4453.55,ATM,,Success
24002,1511,2024-11-12 08:00:53,Withdrawal,10279.86,ATM,,Success
10004,1512,2024-09-11 20:09:01,Transfer,1542.77,ATM,Electricity Board,Success
18558,1513,2024-03-27 03:50:13,Withdrawal,1545.41,UPI,,Success
726,1514,2024-06-10 22:30:08,Withdrawal,954.62,Online,,Success
46071,1515,2023-11-10 22:56:59,Withdrawal,15309.84,ATM,,Pending
11452,1516,2025-08-03 03:04:17,Transfer,547.5,UPI,Gas Supplier,Success
43063,1517,2024-11-28 23:03:05,Transfer,4538.6,Online,PayTM,Success
33081,1518,2024-10-07 16:37:10,Deposit,8693.05,Online,,Success
3273,1519,2023-10-19 19:44:23,Deposit,25972.32,ATM,,Success
2567,1520,2023-11-04 00:24:43,Deposit,3909.35,Branch,,Success
22500,1521,2024-08-14 17:40:17,Withdrawal,16073.71,ATM,,Success
3532,1522,2025-05-08 13:04:40,Deposit,10409.66,Branch,,Success
33949,1523,2024-10-20 11:07:43,Deposit,515.8,Online,,Success
24570,1524,2024-11-07 20:54:29,Deposit,10534.9,Online,,Success
4582,1525,2024-04-22 17:07:46,Deposit,9941.66,ATM,,Success
45070,1526,2025-05-19 05:48:44,Transfer,1916.41,ATM,Water Board,Success
24730,1527,2024-01-11 16:39:24,Withdrawal,6387.56,ATM,,Success
28619,1528,2024-02-08 19:16:10,Transfer,1821.59,Branch,PhonePe,Success
7839,1529,2024-03-29 01:39:52,Withdrawal,349.3,Branch,,Success
7032,1530,2024-03-24 06:43:57,Deposit,28157.98,Branch,,Success
30402,1531,2025-03-17 05:36:55,Deposit,109.35,UPI,,Success
26989,1532,2025-02-10 06:52:49,Deposit,11813.22,Online,,Success
32725,1533,2024-08-05 19:30:59,Transfer,21178.24,ATM,Water Board,Success
12197,1534,2025-06-19 09:17:25,Deposit,119.47,ATM,,Success
26873,1535,2023-11-26 04:04:52,Deposit,3559.82,UPI,,Success
9693,1536,2025-06-28 14:47:55,Withdrawal,265.08,Branch,,Success
30828,1537,2025-01-10 18:13:45,Bill Payment,15725.12,Branch,Water Board,Success
6908,1538,2024-05-31 10:38:46,Deposit,1401.23,UPI,,Success
26789,1539,2023-11-03 23:41:53,Withdrawal,4022.15,Online,,Success
36004,1540,2024-09-29 16:53:24,Withdrawal,7446.38,ATM,,Pending
49214,1541,2025-08-18 19:03:22,Withdrawal,3070.9,Online,,Success
44770,1542,2025-01-07 19:09:53,Withdrawal,2775.96,ATM,,Success
32348,1543,2025-01-02 21:47:15,Bill Payment,5401.68,Online,IRCTC,Success
8812,1544,2024-05-08 19:29:35,Withdrawal,22935.85,Branch,,Success
47486,1545,2024-08-07 16:46:02,Transfer,15521.36,ATM,BigBasket,Success
5817,1546,2023-10-15 18:46:56,Deposit,12456.81,ATM,,Failed
6049,1547,2025-05-12 12:25:44,Transfer,438.06,Online,Reliance,Success
8541,1548,2024-11-12 17:17:44,Deposit,6545.79,UPI,,Success
26956,1549,2024-07-23 06:01:32,Transfer,1849.3,UPI,Gas Supplier,Success
13915,1550,2023-11-13 23:52:00,Withdrawal,1994.74,Branch,,Success
6508,1551,2024-06-19 23:19:49,Transfer,4636.47,ATM,Electricity Board,Success
19878,1552,2025-09-26 12:59:11,Transfer,7147.65,UPI,Flipkart,Success
10015,1553,2024-01-14 15:11:39,Deposit,4339.73,Branch,,Success
9946,1554,2025-03-22 09:08:14,Deposit,2091.22,Branch,,Success
42594,1555,2024-02-20 14:42:25,Deposit,6133.11,ATM,,Success
25989,1556,2024-09-14 06:43:47,Withdrawal,7261.92,UPI,,Success
39818,1557,2024-08-06 21:32:56,Bill Payment,4161.62,UPI,Flipkart,Pending
33348,1558,2024-10-08 11:46:05,Transfer,4163.74,Online,PayTM,Failed
13887,1559,2024-04-18 21:31:50,Deposit,23597.55,Branch,,Success
24522,1560,2025-05-22 03:51:15,Deposit,15994.59,ATM,,Success
40661,1561,2024-09-14 07:22:52,Withdrawal,9320.65,Online,,Pending
45673,1562,2024-10-02 20:48:11,Deposit,17489.65,Online,,Success
43295,1563,2023-11-22 03:54:05,Transfer,48578.65,UPI,Flipkart,Success
2951,1564,2025-09-29 03:42:35,Withdrawal,33651.85,UPI,,Success
16784,1565,2023-11-09 09:33:51,Withdrawal,7657.69,Online,,Success
32420,1566,2024-12-08 10:08:26,Transfer,341.13,ATM,Water Board,Success
9646,1567,2023-12-31 00:46:55,Transfer,5652.51,Branch,Electricity Board,Success
36272,1568,2023-10-26 01:58:15,Bill Payment,21855.01,Branch,Amazon,Success
32889,1569,2024-05-22 01:46:09,Deposit,25219.26,UPI,,Success
31241,1570,2025-08-06 19:00:53,Withdrawal,16144.06,UPI,,Success
49100,1571,2025-09-10 00:18:50,Withdrawal,2385.82,Branch,,Success
29357,1572,2025-03-08 02:59:47,Bill Payment,7582.25,ATM,Amazon,Success
32389,1573,2024-08-28 09:07:18,Withdrawal,20335.75,Online,,Success
45129,1574,2024-07-19 17:32:17,Transfer,3960.45,Branch,PayTM,Success
39853,1575,2025-06-14 09:36:16,Transfer,1303.43,UPI,PhonePe,Success
4019,1576,2025-05-03 06:07:00,Bill Payment,11978.41,ATM,Gas Supplier,Success
1718,1577,2024-12-03 03:13:33,Deposit,1439.14,UPI,,Success
31349,1578,2024-02-16 07:20:26,Deposit,5935.3,UPI,,Success
19689,1579,2024-07-24 13:00:50,Transfer,7116.13,ATM,Water Board,Success
21653,1580,2025-04-21 08:20:21,Withdrawal,1722.28,UPI,,Success
37336,1581,2024-06-25 23:51:47,Withdrawal,1204.0,ATM,,Success
34018,1582,2023-10-31 01:25:25,Withdrawal,4460.8,Branch,,Failed
16145,1583,2025-01-11 20:03:13,Deposit,18327.5,Branch,,Success
27,1584,2025-01-21 23:10:42,Deposit,4076.59,Online,,Success
10729,1585,2024-07-05 21:16:45,Deposit,10464.64,ATM,,Success
25342,1586,2024-06-28 00:43:57,Deposit,10474.71,Online,,Success
22405,1587,2025-03-19 18:12:23,Deposit,22189.83,UPI,,Success
35946,1588,2025-03-24 04:15:38,Bill Payment,18248.24,Online,PhonePe,Success
2191,1589,2025-03-21 14:32:20,Deposit,29211.09,UPI,,Success
11710,1590,2024-08-27 17:06:54,Withdrawal,5661.07,ATM,,Success
43280,1591,2024-07-26 04:52:32,Transfer,4742.3,Online,IRCTC,Success
3770,1592,2024-10-29 11:08:52,Bill Payment,8251.0,ATM,Flipkart,Success
1530,1593,2025-07-27 21:04:27,Deposit,24930.08,Online,,Success
33462,1594,2024-11-17 13:10:53,Withdrawal,10136.5,UPI,,Success
27719,1595,2024-10-01 11:27:53,Deposit,4237.73,Branch,,Pending
38587,1596,2023-12-25 23:48:34,Withdrawal,15252.77,Branch,,Success
23183,1597,2024-09-14 23:13:08,Deposit,4448.78,Online,,Failed
29215,1598,2024-09-18 21:57:40,Deposit,583.78,ATM,,Success
8504,1599,2024-04-05 10:04:37,Deposit,15577.48,Branch,,Success
49845,1600,2025-07-09 13:03:04,Deposit,10019.48,Online,,Success
47858,1601,2024-06-24 10:55:16,Bill Payment,4967.78,UPI,Electricity Board,Failed
39605,1602,2024-05-20 03:32:14,Deposit,4403.98,UPI,,Success
39106,1603,2023-11-30 02:05:27,Transfer,16747.27,Online,Electricity Board,Success
38584,1604,2025-05-28 11:07:33,Withdrawal,8238.82,UPI,,Success
3672,1605,2025-07-08 17:31:58,Withdrawal,830.32,UPI,,Success
11282,1606,2025-01-18 20:45:51,Deposit,3916.26,Online,,Success
14789,1607,2024-10-04 13:44:07,Withdrawal,19727.52,Branch,,Success
37625,1608,2024-10-11 16:56:05,Deposit,2934.18,UPI,,Success
918,1609,2024-10-08 00:28:11,Bill Payment,46307.15,UPI,IRCTC,Success
46804,1610,2024-09-04 02:35:05,Deposit,7925.07,Branch,,Success
11055,1611,2024-05-30 13:28:33,Deposit,1079.07,Online,,Success
15319,1612,2023-11-28 03:39:27,Deposit,906.5,Branch,,Pending
33008,1613,2025-09-16 21:31:48,Deposit,1912.17,Online,,Success
8513,1614,2024-07-27 13:37:43,Withdrawal,4844.67,Branch,,Success
17851,1615,2024-11-10 13:58:24,Deposit,2220.93,UPI,,Success
11767,1616,2024-04-06 22:07:59,Deposit,2652.87,Branch,,Success
36683,1617,2024-03-15 18:29:39,Deposit,4360.43,Online,,Success
2339,1618,2025-05-20 10:50:13,Deposit,3026.44,UPI,,Success
416,1619,2025-06-18 05:43:22,Deposit,18799.14,ATM,,Success
43132,1620,2025-09-04 10:14:54,Transfer,6639.32,UPI,PayTM,Success
39068,1621,2024-02-23 06:38:57,Bill Payment,5248.23,UPI,BigBasket,Success
43706,1622,2023-11-03 12:47:55,Withdrawal,2842.51,ATM,,Success
24844,1623,2024-03-24 18:56:51,Deposit,9449.42,Online,,Success
10320,1624,2024-06-24 18:43:46,Deposit,19504.89,UPI,,Success
26227,1625,2025-08-06 04:38:45,Withdrawal,1218.73,ATM,,Success
10714,1626,2025-09-08 17:51:04,Deposit,1636.02,Online,,Success
33714,1627,2024-03-06 06:40:42,Deposit,4283.45,ATM,,Failed
47925,1628,2025-07-21 01:09:06,Transfer,3708.9,ATM,Electricity Board,Pending
39179,1629,2024-06-16 04:28:17,Deposit,9192.34,ATM,,Success
8949,1630,2024-12-18 16:55:24,Bill Payment,150.95,ATM,Reliance,Success
11071,1631,2025-07-12 10:12:56,Deposit,11475.61,Online,,Success
28506,1632,2023-12-24 06:37:01,Withdrawal,2210.04,Branch,,Success
13013,1633,2024-08-01 04:19:36,Transfer,4524.92,ATM,Flipkart,Success
24176,1634,2025-09-16 13:50:20,Withdrawal,3400.23,Branch,,Success
14086,1635,2025-10-06 16:39:07,Withdrawal,10507.39,UPI,,Success
19568,1636,2024-02-02 16:36:55,Withdrawal,38632.91,Online,,Success
4122,1637,2025-05-10 06:05:19,Withdrawal,11274.81,Online,,Success
4090,1638,2024-02-07 13:26:06,Withdrawal,11864.62,Online,,Success
45932,1639,2024-11-28 01:36:12,Withdrawal,2150.79,Online,,Success
10338,1640,2024-05-12 13:35:28,Transfer,5665.12,Online,Electricity Board,Success
15765,1641,2024-01-18 19:59:05,Deposit,2251.11,Online,,Success
15109,1642,2024-12-16 15:51:39,Withdrawal,11017.82,ATM,,Success
20728,1643,2024-08-08 01:02:33,Transfer,10575.42,Branch,Amazon,Success
21411,1644,2024-10-08 15:36:58,Deposit,8087.27,Branch,,Success
21629,1645,2024-02-12 16:35:37,Deposit,8053.12,UPI,,Success
9234,1646,2024-07-16 21:53:12,Transfer,998.53,ATM,IRCTC,Success
28807,1647,2023-10-23 12:43:24,Withdrawal,3056.77,Branch,,Pending
30264,1648,2024-01-12 16:21:01,Bill Payment,14845.33,Branch,Electricity Board,Success
15571,1649,2024-04-21 22:26:42,Deposit,15959.04,Online,,Success
2493,1650,2025-02-02 03:32:22,Deposit,6811.8,Online,,Success
15101,1651,2024-04-02 11:36:54,Deposit,18142.19,ATM,,Success
21590,1652,2025-04-17 06:20:19,Transfer,3100.78,Online,IRCTC,Success
25213,1653,2023-12-21 12:54:49,Deposit,6210.82,UPI,,Success
33538,1654,2025-02-27 06:31:18,Deposit,1526.69,ATM,,Success
11663,1655,2024-07-16 10:59:41,Transfer,8154.03,UPI,Flipkart,Success
6805,1656,2024-05-25 18:19:15,Deposit,13650.16,ATM,,Success
13932,1657,2025-04-09 23:52:43,Deposit,7485.44,Online,,Success
12183,1658,2024-09-28 11:31:25,Withdrawal,2417.09,Online,,Success
3734,1659,2024-07-27 00:08:14,Bill Payment,16191.31,Online,Electricity Board,Success
24240,1660,2024-05-16 07:22:40,Deposit,13456.43,Online,,Success
45699,1661,2025-09-16 04:12:59,Deposit,12221.26,UPI,,Success
42597,1662,2025-04-06 22:37:07,Withdrawal,26002.43,Branch,,Success
7454,1663,2024-07-17 20:57:52,Transfer,28250.37,Online,Reliance,Success
38973,1664,2025-02-17 08:18:42,Deposit,5353.87,Branch,,Success
16668,1665,2023-11-17 18:44:10,Deposit,25273.95,Online,,Success
34760,1666,2024-09-22 10:45:34,Transfer,8266.32,UPI,BigBasket,Success
32839,1667,2025-09-17 17:25:24,Deposit,12226.89,ATM,,Failed
42487,1668,2024-07-26 05:57:53,Withdrawal,19242.41,ATM,,Success
45894,1669,2025-09-30 07:27:28,Bill Payment,5551.6,UPI,Flipkart,Failed
