transaction_id,customer_id,transaction_date,year,month,day_of_week,hour,transaction_type,transaction_category,transaction_mode,merchant,amount,status_transaction
13573,1114,2024-06-11 08:29:02,2024,June,Tuesday,8,Deposit,Credit,Online,Bank Deposit,39644.1,Success
44794,1115,2024-02-16 17:16:23,2024,February,Friday,17,Deposit,Credit,Branch,Bank Deposit,10755.95,Success
28026,1116,2024-07-14 16:23:46,2024,July,Sunday,16,Deposit,Credit,ATM,Bank Deposit,21072.5,Success
46940,1117,2025-09-10 05:12:41,2025,September,Wednesday,5,Deposit,Credit,ATM,Bank Deposit,4910.71,Success
5187,1118,2025-01-27 06:49:24,2025,January,Monday,6,Deposit,Credit,Branch,Bank Deposit,5833.11,Failed
31716,1119,2024-10-04 15:02:05,2024,October,Friday,15,Deposit,Credit,UPI,Bank Deposit,14059.3,Success
8268,1120,2025-07-01 15:55:54,2025,July,Tuesday,15,Deposit,Credit,UPI,Bank Deposit,130.68,Success
11508,1121,2025-08-14 20:53:21,2025,August,Thursday,20,Withdrawal,Debit,Online,ATM Withdrawal,4907.81,Failed
37003,1122,2024-03-07 14:33:08,2024,March,Thursday,14,Withdrawal,Debit,UPI,ATM Withdrawal,5166.45,Success
36694,1123,2025-10-04 09:08:42,2025,October,Saturday,9,Transfer,Transfer,Online,Gas Supplier,784.69,Success
36084,1124,2024-05-19 10:38:09,2024,May,Sunday,10,Deposit,Credit,Online,Bank Deposit,12029.87,Success
27554,1125,2024-01-21 20:10:17,2024,January,Sunday,20,Deposit,Credit,Online,Bank Deposit,8812.32,Success
8955,1126,2025-04-25 21:05:38,2025,April,Friday,21,Transfer,Transfer,Online,Electricity Board,26679.61,Success
35083,1127,2025-07-06 15:44:50,2025,July,Sunday,15,Deposit,Credit,ATM,Bank Deposit,3445.27,Success
18468,1128,2025-02-22 09:25:13,2025,February,Saturday,9,Transfer,Transfer,Branch,Water Board,22042.68,Success
30368,1129,2024-06-27 19:05:50,2024,June,Thursday,19,Withdrawal,Debit,Online,ATM Withdrawal,8606.75,Success
25883,1130,2025-01-08 14:25:48,2025,January,Wednesday,14,Deposit,Credit,UPI,Bank Deposit,1515.21,Success
32069,1131,2025-01-11 18:32:49,2025,January,Saturday,18,Deposit,Credit,ATM,Bank Deposit,3405.15,Failed
5762,1132,2025-05-02 18:22:42,2025,May,Friday,18,Deposit,Credit,UPI,Bank Deposit,911.07,Success
4160,1133,2023-11-07 16:35:33,2023,November,Tuesday,16,Deposit,Credit,Online,Bank Deposit,11556.66,Success
40217,1134,2024-01-31 15:28:37,2024,January,Wednesday,15,Withdrawal,Debit,Branch,ATM Withdrawal,14003.29,Success
39652,1135,2024-01-27 04:37:03,2024,January,Saturday,4,Deposit,Credit,UPI,Bank Deposit,3559.48,Success
33508,1136,2024-02-25 14:23:44,2024,February,Sunday,14,Withdrawal,Debit,Branch,ATM Withdrawal,4230.95,Success
28462,1137,2025-09-13 23:40:47,2025,September,Saturday,23,Deposit,Credit,ATM,Bank Deposit,4211.01,Success
34298,1138,2025-05-15 20:16:56,2025,May,Thursday,20,Deposit,Credit,Branch,Bank Deposit,4566.37,Success
30721,1139,2025-09-14 05:42:33,2025,September,Sunday,5,Transfer,Transfer,UPI,Flipkart,14667.34,Success
4757,1140,2025-08-30 20:40:11,2025,August,Saturday,20,Withdrawal,Debit,ATM,ATM Withdrawal,8608.2,Success
24049,1141,2025-04-10 14:38:20,2025,April,Thursday,14,Transfer,Transfer,ATM,Reliance,947.12,Success
19098,1142,2025-03-30 09:37:11,2025,March,Sunday,9,Transfer,Transfer,Branch,IRCTC,9185.53,Success
49986,1143,2024-06-22 05:13:45,2024,June,Saturday,5,Withdrawal,Debit,Branch,ATM Withdrawal,8985.46,Failed
28105,1144,2024-10-13 02:11:29,2024,October,Sunday,2,Transfer,Transfer,UPI,Gas Supplier,1510.45,Success
47382,1145,2024-01-18 08:30:57,2024,January,Thursday,8,Bill Payment,Debit,Branch,PayTM,4079.41,Success
24837,1146,2025-04-10 04:23:27,2025,April,Thursday,4,Withdrawal,Debit,Online,ATM Withdrawal,4808.41,Success
42445,1147,2025-06-25 12:20:30,2025,June,Wednesday,12,Deposit,Credit,UPI,Bank Deposit,6852.88,Pending
12700,1148,2025-01-14 11:22:47,2025,January,Tuesday,11,Deposit,Credit,ATM,Bank Deposit,33128.25,Success
40416,1149,2025-06-17 11:10:43,2025,June,Tuesday,11,Bill Payment,Debit,UPI,IRCTC,9458.68,Success
37239,1150,2024-01-10 04:18:15,2024,January,Wednesday,4,Deposit,Credit,ATM,Bank Deposit,5155.2,Failed
39873,1151,2024-06-25 22:22:17,2024,June,Tuesday,22,Deposit,Credit,Online,Bank Deposit,19726.03,Success
5356,1152,2024-12-20 10:28:32,2024,December,Friday,10,Withdrawal,Debit,Branch,ATM Withdrawal,10517.35,Success
15221,1153,2024-03-01 20:02:04,2024,March,Friday,20,Withdrawal,Debit,ATM,ATM Withdrawal,1477.39,Success
11471,1154,2024-05-27 22:21:03,2024,May,Monday,22,Withdrawal,Debit,ATM,ATM Withdrawal,14437.61,Success
35208,1155,2025-01-12 14:06:21,2025,January,Sunday,14,Transfer,Transfer,ATM,Gas Supplier,1687.42,Success
33963,1156,2024-01-27 20:35:38,2024,January,Saturday,20,Deposit,Credit,Branch,Bank Deposit,17561.71,Success
22046,1157,2024-07-12 11:52:39,2024,July,Friday,11,Deposit,Credit,Branch,Bank Deposit,13030.31,Success
40146,1158,2025-07-07 09:13:22,2025,July,Monday,9,Withdrawal,Debit,ATM,ATM Withdrawal,48290.29,Failed
26822,1159,2024-09-05 06:20:19,2024,September,Thursday,6,Deposit,Credit,ATM,Bank Deposit,5793.72,Success
35435,1160,2025-01-16 04:44:11,2025,January,Thursday,4,Deposit,Credit,ATM,Bank Deposit,4181.21,Success
35017,1161,2025-03-30 16:11:38,2025,March,Sunday,16,Deposit,Credit,Branch,Bank Deposit,6721.49,Success
25000,1162,2024-07-25 10:22:37,2024,July,Thursday,10,Bill Payment,Debit,ATM,Electricity Board,7201.79,Success
39966,1163,2023-10-11 14:32:04,2023,October,Wednesday,14,Transfer,Transfer,UPI,PayTM,6479.57,Success
32529,1164,2024-09-12 06:26:54,2024,September,Thursday,6,Withdrawal,Debit,UPI,ATM Withdrawal,2367.77,Success
10270,1165,2024-02-02 20:21:28,2024,February,Friday,20,Transfer,Transfer,UPI,BigBasket,4024.44,Success
49512,1166,2023-12-22 15:03:40,2023,December,Friday,15,Deposit,Credit,ATM,Bank Deposit,2088.66,Success
15241,1167,2024-09-05 05:25:58,2024,September,Thursday,5,Deposit,Credit,Online,Bank Deposit,64566.63,Failed
11961,1168,2025-03-18 20:10:15,2025,March,Tuesday,20,Withdrawal,Debit,Online,ATM Withdrawal,14741.54,Failed
34421,1169,2023-12-05 06:37:19,2023,December,Tuesday,6,Withdrawal,Debit,UPI,ATM Withdrawal,11539.21,Success
48779,1170,2025-06-17 13:00:05,2025,June,Tuesday,13,Deposit,Credit,Online,Bank Deposit,5650.28,Success
26908,1171,2025-05-18 10:37:06,2025,May,Sunday,10,Withdrawal,Debit,Online,ATM Withdrawal,1086.11,Success
15164,1172,2025-09-24 06:20:23,2025,September,Wednesday,6,Withdrawal,Debit,Online,ATM Withdrawal,10251.05,Success
47722,1173,2024-12-06 13:22:57,2024,December,Friday,13,Deposit,Credit,Branch,Bank Deposit,25033.51,Failed
47746,1174,2023-10-08 15:52:58,2023,October,Sunday,15,Withdrawal,Debit,Online,ATM Withdrawal,9605.18,Failed
36002,1175,2025-07-27 08:47:10,2025,July,Sunday,8,Deposit,Credit,Branch,Bank Deposit,1854.74,Success
24726,1176,2025-09-24 13:02:08,2025,September,Wednesday,13,Deposit,Credit,ATM,Bank Deposit,992.96,Failed
40524,1177,2024-03-05 13:50:07,2024,March,Tuesday,13,Withdrawal,Debit,ATM,ATM Withdrawal,3164.07,Success
42643,1178,2025-01-06 08:05:32,2025,January,Monday,8,Deposit,Credit,Online,Bank Deposit,6853.38,Success
13990,1179,2025-04-24 14:08:42,2025,April,Thursday,14,Withdrawal,Debit,UPI,ATM Withdrawal,5903.86,Success
43860,1180,2024-09-17 04:19:29,2024,September,Tuesday,4,Transfer,Transfer,Branch,Amazon,746.92,Success
14122,1181,2025-06-13 18:05:30,2025,June,Friday,18,Transfer,Transfer,Branch,BigBasket,5753.43,Success
820,1182,2023-12-27 21:38:07,2023,December,Wednesday,21,Deposit,Credit,Branch,Bank Deposit,7431.06,Success
14684,1183,2025-01-21 17:22:46,2025,January,Tuesday,17,Withdrawal,Debit,UPI,ATM Withdrawal,1724.88,Success
35557,1184,2024-08-29 17:21:42,2024,August,Thursday,17,Deposit,Credit,Branch,Bank Deposit,7236.73,Failed
49586,1185,2024-03-08 12:17:04,2024,March,Friday,12,Withdrawal,Debit,Online,ATM Withdrawal,21157.65,Success
44741,1186,2023-12-31 18:01:21,2023,December,Sunday,18,Withdrawal,Debit,Online,ATM Withdrawal,6958.49,Success
9721,1187,2024-01-23 23:20:57,2024,January,Tuesday,23,Transfer,Transfer,ATM,PhonePe,7870.74,Success
34539,1188,2024-03-11 13:00:08,2024,March,Monday,13,Deposit,Credit,Branch,Bank Deposit,1900.12,Success
48980,1189,2025-06-22 11:32:44,2025,June,Sunday,11,Withdrawal,Debit,Branch,ATM Withdrawal,35083.85,Success
34462,1190,2025-02-03 12:26:11,2025,February,Monday,12,Bill Payment,Debit,Branch,IRCTC,3097.11,Success
7757,1191,2024-12-10 21:09:30,2024,December,Tuesday,21,Deposit,Credit,Online,Bank Deposit,20206.23,Success
31073,1192,2024-08-25 08:39:45,2024,August,Sunday,8,Transfer,Transfer,Online,Flipkart,7315.58,Success
14515,1193,2025-02-07 06:03:39,2025,February,Friday,6,Withdrawal,Debit,Branch,ATM Withdrawal,1219.98,Success
44681,1194,2024-11-20 20:58:07,2024,November,Wednesday,20,Transfer,Transfer,Branch,Flipkart,2408.1,Success
7331,1195,2024-03-21 06:16:19,2024,March,Thursday,6,Deposit,Credit,Branch,Bank Deposit,15181.4,Success
17953,1196,2025-02-06 18:09:54,2025,February,Thursday,18,Deposit,Credit,Branch,Bank Deposit,20674.86,Success
27879,1197,2025-09-30 20:50:00,2025,September,Tuesday,20,Transfer,Transfer,ATM,PhonePe,25429.33,Success
24537,1198,2024-12-25 12:09:46,2024,December,Wednesday,12,Transfer,Transfer,UPI,Reliance,18629.4,Success
13179,1199,2024-03-17 07:07:36,2024,March,Sunday,7,Withdrawal,Debit,Online,ATM Withdrawal,4495.5,Pending
25765,1200,2024-08-02 17:12:07,2024,August,Friday,17,Transfer,Transfer,Online,IRCTC,2669.12,Success
11844,1201,2025-03-18 22:29:30,2025,March,Tuesday,22,Transfer,Transfer,ATM,PayTM,4684.8,Failed
46618,1202,2023-10-11 18:19:06,2023,October,Wednesday,18,Withdrawal,Debit,UPI,ATM Withdrawal,2340.4,Success
47838,1203,2025-09-10 14:27:13,2025,September,Wednesday,14,Bill Payment,Debit,ATM,PhonePe,12937.55,Success
38447,1204,2025-02-06 15:55:12,2025,February,Thursday,15,Withdrawal,Debit,UPI,ATM Withdrawal,1376.54,Success
32793,1205,2025-10-06 12:12:19,2025,October,Monday,12,Transfer,Transfer,Branch,PhonePe,1434.93,Success
17887,1206,2024-01-15 10:42:26,2024,January,Monday,10,Withdrawal,Debit,ATM,ATM Withdrawal,15235.72,Success
29737,1207,2025-02-24 00:21:36,2025,February,Monday,0,Transfer,Transfer,ATM,Gas Supplier,5979.76,Success
40948,1208,2024-06-05 00:10:58,2024,June,Wednesday,0,Withdrawal,Debit,Online,ATM Withdrawal,19923.21,Success
20653,1209,2024-09-07 23:54:19,2024,September,Saturday,23,Bill Payment,Debit,UPI,Gas Supplier,10229.25,Success
32279,1210,2023-11-20 07:39:44,2023,November,Monday,7,Deposit,Credit,ATM,Bank Deposit,3231.88,Success
40223,1211,2024-03-14 06:23:48,2024,March,Thursday,6,Deposit,Credit,Branch,Bank Deposit,4133.24,Failed
29755,1212,2023-11-13 16:21:38,2023,November,Monday,16,Transfer,Transfer,UPI,PayTM,26966.01,Pending
21531,1213,2025-02-10 10:22:09,2025,February,Monday,10,Transfer,Transfer,UPI,BigBasket,15867.12,Success
44456,1214,2025-02-28 23:59:10,2025,February,Friday,23,Withdrawal,Debit,Branch,ATM Withdrawal,4680.51,Success
35384,1215,2024-01-16 02:15:18,2024,January,Tuesday,2,Deposit,Credit,UPI,Bank Deposit,1785.8,Failed
19064,1216,2024-06-22 15:41:30,2024,June,Saturday,15,Deposit,Credit,Branch,Bank Deposit,1601.83,Success
35891,1217,2025-10-06 19:53:18,2025,October,Monday,19,Deposit,Credit,ATM,Bank Deposit,18300.48,Success
29657,1218,2024-02-08 12:16:13,2024,February,Thursday,12,Deposit,Credit,UPI,Bank Deposit,9566.86,Success
25439,1219,2025-07-04 06:18:31,2025,July,Friday,6,Deposit,Credit,UPI,Bank Deposit,6838.92,Success
19114,1220,2023-10-21 15:07:23,2023,October,Saturday,15,Transfer,Transfer,ATM,IRCTC,44819.47,Success
37027,1221,2025-10-03 22:53:08,2025,October,Friday,22,Deposit,Credit,Online,Bank Deposit,2867.5,Success
47013,1222,2025-05-02 06:04:41,2025,May,Friday,6,Bill Payment,Debit,Branch,PhonePe,9356.73,Success
38066,1223,2024-12-17 13:03:30,2024,December,Tuesday,13,Bill Payment,Debit,Branch,PayTM,4148.34,Success
45936,1224,2024-04-12 15:33:10,2024,April,Friday,15,Transfer,Transfer,Online,Electricity Board,26523.1,Success
43882,1225,2025-02-21 02:13:16,2025,February,Friday,2,Deposit,Credit,Branch,Bank Deposit,36755.24,Success
16672,1226,2025-09-02 14:01:25,2025,September,Tuesday,14,Transfer,Transfer,UPI,Reliance,8062.02,Success
19022,1227,2025-04-30 23:36:52,2025,April,Wednesday,23,Deposit,Credit,Online,Bank Deposit,6112.31,Success
24505,1228,2025-07-14 06:12:52,2025,July,Monday,6,Deposit,Credit,Branch,Bank Deposit,9541.78,Success
15269,1229,2023-11-23 11:31:19,2023,November,Thursday,11,Bill Payment,Debit,ATM,Amazon,919.22,Success
35268,1230,2025-02-25 12:25:58,2025,February,Tuesday,12,Bill Payment,Debit,UPI,Amazon,197.82,Success
21695,1231,2024-10-29 06:21:23,2024,October,Tuesday,6,Bill Payment,Debit,Online,Water Board,11784.34,Success
28774,1232,2024-05-09 05:23:15,2024,May,Thursday,5,Transfer,Transfer,Online,Electricity Board,12817.29,Success
9077,1233,2023-10-20 17:43:11,2023,October,Friday,17,Withdrawal,Debit,Online,ATM Withdrawal,9984.39,Success
12007,1234,2024-04-14 16:26:34,2024,April,Sunday,16,Withdrawal,Debit,Online,ATM Withdrawal,3214.19,Failed
4963,1235,2025-06-05 16:24:21,2025,June,Thursday,16,Withdrawal,Debit,UPI,ATM Withdrawal,21291.79,Success
33131,1236,2023-10-27 23:16:54,2023,October,Friday,23,Transfer,Transfer,UPI,PayTM,18004.79,Success
47043,1237,2025-04-03 10:01:32,2025,April,Thursday,10,Withdrawal,Debit,ATM,ATM Withdrawal,2028.32,Success
7818,1238,2025-02-10 02:57:40,2025,February,Monday,2,Deposit,Credit,ATM,Bank Deposit,8826.06,Success
33686,1239,2024-11-25 22:17:20,2024,November,Monday,22,Deposit,Credit,Online,Bank Deposit,13943.73,Success
22764,1240,2025-05-31 15:31:45,2025,May,Saturday,15,Deposit,Credit,ATM,Bank Deposit,2613.53,Success
28671,1241,2023-12-12 18:49:59,2023,December,Tuesday,18,Transfer,Transfer,UPI,PhonePe,4784.65,Success
7148,1242,2025-01-15 17:59:59,2025,January,Wednesday,17,Deposit,Credit,ATM,Bank Deposit,374.82,Success
11657,1243,2025-03-09 20:41:12,2025,March,Sunday,20,Withdrawal,Debit,UPI,ATM Withdrawal,22418.12,Success
25499,1244,2025-04-22 00:31:55,2025,April,Tuesday,0,Bill Payment,Debit,Online,IRCTC,6509.44,Success
5060,1245,2024-09-27 03:03:43,2024,September,Friday,3,Transfer,Transfer,Online,BigBasket,1119.4,Success
22147,1246,2025-09-20 06:21:38,2025,September,Saturday,6,Bill Payment,Debit,UPI,Flipkart,11736.55,Success
15120,1247,2025-03-11 01:35:26,2025,March,Tuesday,1,Deposit,Credit,Online,Bank Deposit,37456.11,Success
20183,1248,2025-05-16 02:10:36,2025,May,Friday,2,Deposit,Credit,Online,Bank Deposit,10725.11,Success
4632,1249,2024-09-08 16:24:54,2024,September,Sunday,16,Withdrawal,Debit,Branch,ATM Withdrawal,6018.92,Success
6951,1250,2023-10-18 20:24:47,2023,October,Wednesday,20,Deposit,Credit,Branch,Bank Deposit,12120.63,Success
25844,1251,2025-02-15 10:24:13,2025,February,Saturday,10,Withdrawal,Debit,ATM,ATM Withdrawal,11640.63,Success
14401,1252,2025-09-24 15:31:39,2025,September,Wednesday,15,Deposit,Credit,Online,Bank Deposit,4385.3,Success
10223,1253,2025-05-31 10:53:02,2025,May,Saturday,10,Transfer,Transfer,Online,IRCTC,12590.66,Success
17632,1254,2025-04-24 17:32:53,2025,April,Thursday,17,Transfer,Transfer,ATM,Flipkart,7719.77,Success
43636,1255,2024-06-17 23:34:31,2024,June,Monday,23,Withdrawal,Debit,Branch,ATM Withdrawal,6914.05,Success
9935,1256,2025-02-07 20:24:53,2025,February,Friday,20,Bill Payment,Debit,Online,IRCTC,34870.42,Success
15409,1257,2024-12-15 01:20:12,2024,December,Sunday,1,Withdrawal,Debit,ATM,ATM Withdrawal,317.16,Success
17993,1258,2025-08-26 23:45:40,2025,August,Tuesday,23,Deposit,Credit,UPI,Bank Deposit,6139.18,Success
20814,1259,2025-08-05 20:34:17,2025,August,Tuesday,20,Deposit,Credit,Online,Bank Deposit,30438.79,Success
21099,1260,2025-05-11 09:23:52,2025,May,Sunday,9,Deposit,Credit,UPI,Bank Deposit,2101.04,Success
21704,1261,2024-03-06 16:33:25,2024,March,Wednesday,16,Withdrawal,Debit,Online,ATM Withdrawal,19611.94,Success
17129,1262,2025-02-19 04:55:22,2025,February,Wednesday,4,Withdrawal,Debit,Branch,ATM Withdrawal,7951.62,Success
41488,1263,2024-10-05 09:10:33,2024,October,Saturday,9,Deposit,Credit,Online,Bank Deposit,35799.18,Success
32592,1264,2025-01-18 22:09:20,2025,January,Saturday,22,Bill Payment,Debit,UPI,BigBasket,11390.32,Pending
40885,1265,2024-12-08 06:35:46,2024,December,Sunday,6,Deposit,Credit,ATM,Bank Deposit,15257.79,Success
28086,1266,2025-09-02 09:33:56,2025,September,Tuesday,9,Transfer,Transfer,ATM,Reliance,874.29,Success
12549,1267,2024-09-03 00:50:28,2024,September,Tuesday,0,Deposit,Credit,Branch,Bank Deposit,1453.08,Success
41870,1268,2024-04-07 03:33:11,2024,April,Sunday,3,Transfer,Transfer,Branch,Flipkart,6274.42,Success
20766,1269,2025-08-27 18:07:50,2025,August,Wednesday,18,Transfer,Transfer,ATM,Gas Supplier,6113.38,Pending
12751,1270,2025-08-19 14:10:41,2025,August,Tuesday,14,Bill Payment,Debit,Branch,BigBasket,10601.06,Success
8847,1271,2024-03-15 10:54:10,2024,March,Friday,10,Deposit,Credit,Online,Bank Deposit,36547.62,Success
24320,1272,2024-07-15 00:03:17,2024,July,Monday,0,Deposit,Credit,Branch,Bank Deposit,10742.31,Success
34696,1273,2024-10-07 17:39:46,2024,October,Monday,17,Withdrawal,Debit,Online,ATM Withdrawal,1494.16,Success
43982,1274,2025-06-22 19:59:54,2025,June,Sunday,19,Deposit,Credit,Branch,Bank Deposit,1297.75,Pending
1527,1275,2024-06-17 13:10:04,2024,June,Monday,13,Withdrawal,Debit,Branch,ATM Withdrawal,7437.12,Pending
13732,1276,2025-04-03 14:17:27,2025,April,Thursday,14,Deposit,Credit,Online,Bank Deposit,1970.74,Failed
29299,1277,2024-08-28 02:53:03,2024,August,Wednesday,2,Withdrawal,Debit,ATM,ATM Withdrawal,8353.48,Success
11680,1278,2023-11-08 23:10:01,2023,November,Wednesday,23,Transfer,Transfer,UPI,Water Board,26021.52,Success
16616,1279,2023-12-25 22:50:22,2023,December,Monday,22,Withdrawal,Debit,ATM,ATM Withdrawal,3270.16,Success
10565,1280,2024-05-03 01:17:20,2024,May,Friday,1,Transfer,Transfer,UPI,PayTM,2846.58,Success
30900,1281,2024-10-05 15:29:35,2024,October,Saturday,15,Transfer,Transfer,Online,Electricity Board,4072.16,Success
24106,1282,2024-11-21 07:52:29,2024,November,Thursday,7,Transfer,Transfer,UPI,PayTM,634.7,Success
13712,1283,2025-09-04 00:08:45,2025,September,Thursday,0,Bill Payment,Debit,UPI,Water Board,7579.38,Success
21791,1284,2025-09-30 00:51:28,2025,September,Tuesday,0,Deposit,Credit,ATM,Bank Deposit,15611.15,Pending
376,1285,2025-09-08 21:57:39,2025,September,Monday,21,Deposit,Credit,Online,Bank Deposit,2695.63,Success
3656,1286,2025-09-30 16:02:18,2025,September,Tuesday,16,Deposit,Credit,Branch,Bank Deposit,38573.99,Success
21156,1287,2023-12-19 03:38:02,2023,December,Tuesday,3,Transfer,Transfer,UPI,IRCTC,22437.66,Success
10961,1288,2025-07-25 11:31:14,2025,July,Friday,11,Withdrawal,Debit,Online,ATM Withdrawal,5787.8,Success
47500,1289,2024-08-31 17:55:06,2024,August,Saturday,17,Deposit,Credit,Branch,Bank Deposit,754.64,Success
34980,1290,2024-02-26 15:49:48,2024,February,Monday,15,Transfer,Transfer,Branch,PhonePe,4691.91,Success
42761,1291,2024-03-31 02:11:20,2024,March,Sunday,2,Deposit,Credit,Branch,Bank Deposit,346.47,Success
24340,1292,2025-08-30 14:39:47,2025,August,Saturday,14,Bill Payment,Debit,Branch,IRCTC,40922.04,Success
2226,1293,2023-10-14 13:29:50,2023,October,Saturday,13,Deposit,Credit,ATM,Bank Deposit,3831.43,Success
49915,1294,2024-05-28 11:44:03,2024,May,Tuesday,11,Deposit,Credit,ATM,Bank Deposit,2984.33,Success
17349,1295,2023-12-19 13:20:15,2023,December,Tuesday,13,Deposit,Credit,Branch,Bank Deposit,23582.44,Success
15393,1296,2024-01-17 15:29:37,2024,January,Wednesday,15,Bill Payment,Debit,UPI,Water Board,3099.26,Success
10777,1297,2024-12-31 05:07:02,2024,December,Tuesday,5,Deposit,Credit,UPI,Bank Deposit,3161.99,Success
24722,1298,2024-06-25 06:43:44,2024,June,Tuesday,6,Transfer,Transfer,Online,PayTM,159.42,Success
21626,1299,2025-10-06 15:37:26,2025,October,Monday,15,Deposit,Credit,ATM,Bank Deposit,3715.24,Pending
43343,1300,2024-02-29 08:11:54,2024,February,Thursday,8,Bill Payment,Debit,Branch,PhonePe,3371.94,Success
26157,1301,2025-01-05 11:17:11,2025,January,Sunday,11,Withdrawal,Debit,Branch,ATM Withdrawal,5649.06,Success
44539,1302,2024-12-19 20:45:41,2024,December,Thursday,20,Deposit,Credit,UPI,Bank Deposit,4943.45,Success
41396,1303,2025-02-22 03:24:38,2025,February,Saturday,3,Deposit,Credit,UPI,Bank Deposit,15324.32,Success
17742,1304,2025-01-22 00:22:16,2025,January,Wednesday,0,Withdrawal,Debit,Branch,ATM Withdrawal,10260.06,Success
41136,1305,2024-07-10 06:12:34,2024,July,Wednesday,6,Withdrawal,Debit,Branch,ATM Withdrawal,245.32,Success
1704,1306,2024-11-09 13:55:23,2024,November,Saturday,13,Withdrawal,Debit,Online,ATM Withdrawal,502.13,Success
39006,1307,2024-08-29 10:03:09,2024,August,Thursday,10,Withdrawal,Debit,Online,ATM Withdrawal,1735.12,Failed
32421,1308,2024-03-25 08:37:46,2024,March,Monday,8,Transfer,Transfer,ATM,Water Board,4998.05,Success
35635,1309,2024-02-12 23:27:15,2024,February,Monday,23,Deposit,Credit,UPI,Bank Deposit,20910.6,Success
26865,1310,2025-02-11 00:52:14,2025,February,Tuesday,0,Deposit,Credit,ATM,Bank Deposit,21027.21,Success
13817,1311,2024-03-23 05:38:24,2024,March,Saturday,5,Deposit,Credit,Online,Bank Deposit,4195.48,Success
46575,1312,2025-09-09 19:00:44,2025,September,Tuesday,19,Transfer,Transfer,UPI,Water Board,13429.02,Success
15445,1313,2024-09-01 00:50:47,2024,September,Sunday,0,Withdrawal,Debit,Branch,ATM Withdrawal,7450.79,Success
