loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_months,start_date,end_date,status
1807,1837,Education,3470056.82,9.87,36,2021-05-17,2024-05-17,Closed
1808,2873,Home,4277376.88,12.67,48,2021-06-03,2025-06-03,Defaulted
1809,4560,Personal,370094.44,11.47,12,2025-07-31,2026-07-31,Closed
1810,3249,Home,1214861.48,10.96,48,2023-09-04,2027-09-04,Defaulted
1811,297,Home,4786597.79,13.53,24,2023-07-28,2025-07-28,Defaulted
1812,4937,Personal,2052356.2,8.83,84,2024-05-28,2031-05-28,Closed
1813,3335,Car,1210308.43,10.76,24,2023-01-27,2025-01-27,Closed
1814,1851,Home,615529.84,10.89,84,2020-11-27,2027-11-27,Closed
1815,2365,Home,56601.52,9.09,12,2025-08-10,2026-08-10,Closed
1816,3612,Business,1138674.85,14.27,60,2021-07-16,2026-07-16,Closed
1817,3801,Business,3649849.48,9.3,60,2025-08-31,2030-08-31,Closed
1818,4784,Business,509583.18,10.63,60,2023-12-18,2028-12-18,Closed
1819,4234,Education,1106567.01,10.79,24,2022-07-25,2024-07-25,Active
1820,2019,Home,4185043.65,11.43,84,2023-06-30,2030-06-30,Active
1821,439,Education,3187252.68,10.83,122,2024-08-06,2034-08-06,Active
1822,589,Education,4639964.88,13.96,122,2025-06-01,2035-06-01,Active
1823,3937,Business,2587979.85,8.95,72,2024-12-27,2030-12-27,Closed
1824,4879,Car,2324955.68,7.99,48,2023-10-22,2027-10-22,Active
1825,3639,Home,3199904.36,10.5,24,2022-05-03,2024-05-03,Active
1826,3624,Business,561337.37,8.08,24,2021-04-11,2023-04-11,Defaulted
1827,3467,Home,2424178.18,13.6,12,2024-10-27,2025-10-27,Closed
1828,194,Home,2853634.07,11.95,36,2020-10-07,2023-10-07,Closed
1829,2348,Home,1728191.32,11.07,60,2021-12-05,2026-12-05,Closed
1830,2738,Education,2264530.12,11.77,84,2020-12-01,2027-12-01,Closed
1831,1864,Car,300349.05,10.45,48,2022-12-02,2026-12-02,Defaulted
1832,4252,Business,1515163.49,9.11,60,2022-03-14,2027-03-14,Defaulted
1833,3336,Personal,4806541.29,7.96,72,2024-06-17,2030-06-17,Active
1834,1875,Education,1590664.0,10.58,24,2022-02-09,2024-02-09,Defaulted
1835,218,Car,4321983.39,9.83,48,2020-11-21,2024-11-21,Closed
1836,1998,Home,3732133.14,13.35,12,2021-05-14,2022-05-14,Closed
1837,4798,Education,1584580.96,9.64,36,2024-12-25,2027-12-25,Defaulted
1838,3312,Car,1814953.31,13.16,72,2021-07-31,2027-07-31,Defaulted
1839,3162,Business,269516.97,8.97,24,2021-12-02,2023-12-02,Closed
1840,3739,Home,3413072.36,11.02,48,2021-07-12,2025-07-12,Closed
1841,1774,Education,2209632.33,10.82,60,2022-01-14,2027-01-14,Defaulted
1842,1268,Business,1028043.7,9.95,60,2023-05-19,2028-05-19,Closed
1843,1248,Business,2533429.77,13.71,48,2021-05-21,2025-05-21,Closed
1844,4310,Personal,1341134.06,13.44,84,2022-06-24,2029-06-24,Defaulted
1845,1996,Education,3238994.93,6.66,36,2025-08-16,2028-08-16,Defaulted
1846,3179,Home,3636925.12,6.78,122,2022-11-01,2032-11-01,Closed
1847,641,Personal,4987036.58,13.48,48,2024-06-02,2028-06-02,Defaulted
1848,1645,Education,1521851.55,8.56,24,2024-03-12,2026-03-12,Defaulted
1849,3200,Home,1938133.36,9.35,122,2024-09-12,2034-09-12,Closed
1850,49,Personal,1893072.2,9.05,72,2025-04-15,2031-04-15,Defaulted
1851,830,Car,3124610.36,7.81,122,2025-08-01,2035-08-01,Closed
1852,3789,Home,4237607.4,13.0,36,2024-08-16,2027-08-16,Defaulted
1853,995,Car,2408591.88,13.32,84,2024-03-20,2031-03-20,Closed
1854,201,Business,1273368.1,6.64,84,2021-01-26,2028-01-26,Defaulted
1855,1540,Personal,3115079.23,10.16,72,2025-07-31,2031-07-31,Closed
1856,2477,Car,2857464.5,13.69,84,2025-03-19,2032-03-19,Defaulted
1857,4384,Home,4851131.59,11.58,122,2024-10-19,2034-10-19,Active
1858,2425,Personal,3832075.17,7.17,72,2022-08-06,2028-08-06,Closed
1859,41,Business,845542.15,12.37,48,2021-05-24,2025-05-24,Defaulted
1860,1945,Car,2185259.01,10.07,60,2022-03-02,2027-03-02,Closed
1861,812,Education,1577608.02,11.36,84,2024-05-22,2031-05-22,Defaulted
1862,4778,Personal,966566.97,11.52,36,2024-12-08,2027-12-08,Closed
1863,1034,Personal,910304.34,7.01,12,2024-11-17,2025-11-17,Active
1864,1423,Home,1685270.56,8.35,84,2022-09-24,2029-09-24,Active
1865,393,Home,4450508.61,6.94,24,2021-06-11,2023-06-11,Defaulted
1866,454,Personal,924237.78,10.89,24,2022-05-04,2024-05-04,Closed
1867,605,Home,2431282.59,6.87,84,2021-11-19,2028-11-19,Defaulted
1868,3766,Business,85899.52,14.4,48,2024-06-27,2028-06-27,Closed
1869,2068,Car,3311231.77,9.42,24,2024-01-28,2026-01-28,Active
1870,1893,Home,2378639.63,8.63,12,2021-01-01,2022-01-01,Defaulted
1871,4556,Car,1757125.23,11.69,36,2024-09-05,2027-09-05,Defaulted
1872,2482,Business,4419918.4,7.97,84,2023-08-25,2030-08-25,Defaulted
1873,420,Education,4209789.45,7.47,84,2025-09-01,2032-09-01,Active
1874,1611,Home,1114211.51,6.8,48,2025-04-10,2029-04-10,Active
1875,2161,Business,747018.72,13.84,60,2025-04-24,2030-04-24,Active
1876,4046,Car,2324221.8,7.12,122,2024-10-21,2034-10-21,Defaulted
1877,3381,Personal,4800647.85,13.53,72,2025-05-25,2031-05-25,Defaulted
1878,3433,Business,3785678.48,13.97,24,2024-05-04,2026-05-04,Active
1879,1036,Business,1139640.63,13.19,24,2023-10-05,2025-10-05,Defaulted
1880,1116,Home,3465456.42,13.46,36,2022-10-13,2025-10-13,Closed
1881,1748,Business,3994712.25,9.27,24,2022-07-14,2024-07-14,Defaulted
1882,3258,Home,3883272.76,8.6,60,2025-08-17,2030-08-17,Closed
1883,3150,Car,1676531.21,7.36,24,2023-05-23,2025-05-23,Active
1884,1275,Education,4678629.25,8.83,48,2022-06-28,2026-06-28,Closed
1885,954,Business,2627081.2,9.63,84,2021-09-29,2028-09-29,Active
1886,3470,Personal,4801644.2,9.18,48,2021-07-17,2025-07-17,Defaulted
1887,4993,Education,3903801.82,13.34,24,2024-01-06,2026-01-06,Closed
1888,3560,Home,2206252.16,9.53,60,2023-07-24,2028-07-24,Active
1889,1208,Business,3751341.81,13.8,48,2023-05-23,2027-05-23,Defaulted
1890,555,Car,3786912.08,8.32,48,2022-05-14,2026-05-14,Closed
1891,1147,Education,4447123.35,9.6,36,2021-01-09,2024-01-09,Closed
1892,834,Education,2902335.59,13.15,36,2025-02-14,2028-02-14,Defaulted
1893,1970,Business,982554.1,12.78,122,2025-09-06,2035-09-06,Closed
1894,4957,Car,3001005.85,13.65,72,2023-08-12,2029-08-12,Active
1895,2565,Business,901253.49,9.87,36,2022-04-23,2025-04-23,Closed
1896,2108,Personal,4172573.31,6.65,60,2022-09-30,2027-09-30,Defaulted
1897,4262,Car,605396.77,14.42,60,2021-10-28,2026-10-28,Defaulted
1898,3517,Business,1437951.18,14.3,84,2021-12-29,2028-12-29,Active
1899,952,Personal,953531.18,9.39,24,2021-02-24,2023-02-24,Active
1900,1809,Education,3776703.75,11.76,12,2022-02-10,2023-02-10,Closed
1901,200,Personal,2926555.88,10.74,12,2021-10-17,2022-10-17,Defaulted
1902,4094,Home,4225030.2,8.38,122,2025-09-30,2035-09-30,Closed
1903,2600,Business,2240231.09,7.74,72,2021-05-09,2027-05-09,Defaulted
1904,458,Car,2999910.9,8.5,84,2023-10-04,2030-10-04,Closed
1905,4348,Business,1702518.22,10.27,122,2020-12-18,2030-12-18,Active
1906,1407,Business,182514.4,7.24,72,2023-09-25,2029-09-25,Active
1907,1245,Personal,3445349.64,9.93,12,2024-11-24,2025-11-24,Closed
1908,1929,Car,4330711.6,12.06,122,2023-12-24,2033-12-24,Active
1909,3379,Education,90099.66,11.43,36,2023-01-29,2026-01-29,Closed
1910,185,Car,513938.09,12.75,48,2023-03-03,2027-03-03,Active
1911,2655,Home,4957963.06,10.75,60,2025-07-21,2030-07-21,Defaulted
1912,55,Business,3429758.53,8.4,36,2024-08-23,2027-08-23,Closed
1913,2824,Education,2216108.83,13.35,122,2023-03-07,2033-03-07,Active
1914,3731,Business,878743.59,8.62,48,2024-11-05,2028-11-05,Closed
1915,4005,Personal,2254896.69,12.2,72,2020-10-27,2026-10-27,Active
1916,4623,Personal,1910625.58,13.92,36,2021-03-10,2024-03-10,Defaulted
1917,3699,Home,517562.4,9.47,60,2020-10-09,2025-10-09,Active
1918,528,Car,3559322.91,8.31,122,2021-12-15,2031-12-15,Closed
1919,3736,Car,3299245.01,7.81,12,2024-05-05,2025-05-05,Defaulted
1920,4323,Car,327102.41,7.47,84,2025-07-15,2032-07-15,Closed
1921,3220,Education,4653424.68,10.91,122,2024-09-17,2034-09-17,Active
1922,848,Personal,3991911.59,9.16,36,2024-02-17,2027-02-17,Defaulted
1923,2390,Car,2983660.31,10.46,36,2023-05-15,2026-05-15,Active
1924,251,Business,4731402.9,12.48,12,2023-05-24,2024-05-24,Active
1925,2962,Car,3666186.03,6.87,84,2025-05-25,2032-05-25,Active
1926,4163,Business,2770864.86,10.24,36,2024-06-19,2027-06-19,Active
1927,2071,Business,4642819.22,8.56,36,2024-12-26,2027-12-26,Closed
1928,1829,Home,1385675.59,9.79,36,2024-03-04,2027-03-04,Active
1929,3865,Home,1254680.08,7.53,48,2023-04-19,2027-04-19,Active
1930,3616,Education,4294203.49,10.97,48,2025-08-19,2029-08-19,Closed
1931,2381,Car,4313745.46,13.15,72,2024-07-28,2030-07-28,Active
1932,22,Car,1446109.66,10.88,122,2024-08-04,2034-08-04,Active
1933,525,Home,461927.63,13.82,122,2023-05-25,2033-05-25,Defaulted
1934,2417,Business,2051100.44,9.65,36,2021-07-09,2024-07-09,Closed
1935,2076,Education,1548639.08,10.19,24,2024-05-02,2026-05-02,Defaulted
1936,1313,Business,1296208.96,9.5,122,2022-06-23,2032-06-23,Defaulted
1937,3522,Education,4009737.89,13.17,48,2024-01-17,2028-01-17,Closed
1938,543,Business,1555703.26,10.25,36,2023-09-20,2026-09-20,Defaulted
1939,2681,Personal,4375407.89,6.92,72,2024-05-23,2030-05-23,Active
1940,160,Personal,4451267.56,8.25,12,2021-01-18,2022-01-18,Active
1941,266,Business,3408769.26,11.16,24,2022-12-13,2024-12-13,Closed
1942,4406,Car,2787056.7,13.37,60,2023-07-30,2028-07-30,Active
1943,3517,Car,552782.11,9.28,36,2021-01-16,2024-01-16,Defaulted
1944,391,Car,2714351.09,12.99,12,2020-12-16,2021-12-16,Closed
1945,88,Car,1121393.26,12.92,122,2024-03-22,2034-03-22,Active
1946,1972,Home,2028210.49,8.01,72,2022-11-03,2028-11-03,Active
1947,4334,Home,3806982.88,7.23,48,2023-10-07,2027-10-07,Defaulted
1948,1560,Car,2598098.5,7.01,60,2023-06-10,2028-06-10,Defaulted
1949,2250,Education,1814268.38,11.31,48,2022-08-22,2026-08-22,Closed
1950,1677,Education,2802771.93,9.74,24,2024-10-06,2026-10-06,Defaulted
1951,1160,Business,2173787.57,8.31,12,2022-06-16,2023-06-16,Active
1952,3405,Car,2306618.81,14.13,84,2021-01-30,2028-01-30,Active
1953,3458,Business,4259741.94,7.66,84,2024-01-18,2031-01-18,Closed
1954,4573,Personal,197414.9,13.97,122,2023-01-30,2033-01-30,Active
1955,2038,Home,2657411.26,10.8,48,2025-07-27,2029-07-27,Closed
1956,3063,Personal,3914554.08,9.02,60,2024-05-23,2029-05-23,Active
1957,155,Home,2435442.47,14.25,84,2022-05-08,2029-05-08,Closed
1958,3203,Business,3377136.0,7.73,60,2024-09-17,2029-09-17,Closed
1959,36,Business,709472.4,8.13,12,2024-07-08,2025-07-08,Closed
1960,2377,Business,3845222.79,8.86,72,2021-06-08,2027-06-08,Active
1961,818,Home,155874.79,14.05,72,2021-09-12,2027-09-12,Closed
1962,3336,Car,890081.41,6.58,60,2025-07-28,2030-07-28,Defaulted
1963,3383,Business,1223801.43,8.38,36,2023-10-23,2026-10-23,Active
1964,4804,Personal,2138925.99,13.86,36,2021-12-06,2024-12-06,Active
1965,975,Home,4401965.34,10.16,72,2025-08-09,2031-08-09,Closed
1966,149,Business,2083954.53,10.94,84,2023-12-31,2030-12-31,Defaulted
1967,3406,Car,1255097.36,6.92,24,2022-08-29,2024-08-29,Active
1968,2703,Personal,4699159.47,7.99,36,2023-06-30,2026-06-30,Closed
1969,1310,Car,1032083.61,10.28,48,2022-07-07,2026-07-07,Active
1970,4528,Personal,2483486.06,6.65,12,2021-03-08,2022-03-08,Defaulted
1971,4492,Education,782375.96,9.53,48,2023-12-02,2027-12-02,Defaulted
1972,3646,Car,3434466.93,8.33,60,2024-09-22,2029-09-22,Closed
1973,2221,Personal,2143921.51,10.96,12,2020-10-30,2021-10-30,Closed
1974,3315,Personal,4448532.85,9.11,36,2022-04-15,2025-04-15,Defaulted
1975,1626,Home,711113.42,10.41,72,2023-11-23,2029-11-23,Active
1976,713,Personal,3746271.93,7.38,24,2023-09-27,2025-09-27,Active
1977,2660,Business,2152183.28,6.64,72,2021-09-13,2027-09-13,Defaulted
1978,3567,Education,216117.95,10.36,36,2022-02-19,2025-02-19,Closed
1979,4451,Education,1526076.63,13.26,36,2025-04-06,2028-04-06,Active
1980,1811,Education,3030663.82,10.13,24,2022-02-18,2024-02-18,Closed
1981,4355,Car,2069280.09,10.48,12,2024-09-12,2025-09-12,Active
1982,2087,Business,250172.21,13.64,72,2024-04-12,2030-04-12,Defaulted
1983,58,Home,4991600.62,7.95,122,2022-07-09,2032-07-09,Defaulted
1984,3538,Personal,645895.68,7.65,24,2024-05-23,2026-05-23,Active
1985,1459,Personal,3322083.94,11.79,48,2023-04-25,2027-04-25,Defaulted
1986,2691,Personal,4247224.6,12.51,60,2022-10-05,2027-10-05,Defaulted
1987,1484,Personal,2275963.88,11.4,12,2021-06-06,2022-06-06,Defaulted
1988,2889,Education,3457009.12,10.6,84,2023-06-08,2030-06-08,Closed
1989,3645,Business,2404472.37,11.66,122,2023-03-25,2033-03-25,Defaulted
1990,724,Car,2809499.02,11.65,24,2025-03-23,2027-03-23,Closed
1991,4854,Home,3083631.13,12.25,48,2025-07-10,2029-07-10,Defaulted
1992,2503,Education,3231877.37,10.66,72,2025-08-11,2031-08-11,Closed
1993,1170,Personal,3424894.22,10.1,122,2023-08-14,2033-08-14,Closed
1994,853,Education,1246272.57,6.51,24,2024-02-10,2026-02-10,Active
1995,4502,Business,2821822.53,11.23,72,2023-09-24,2029-09-24,Defaulted
1996,3808,Home,4861642.38,9.39,12,2023-02-28,2024-02-28,Closed
1997,1376,Home,2000959.55,8.11,36,2024-04-14,2027-04-14,Active
1998,1651,Business,399144.76,12.68,84,2024-06-17,2031-06-17,Defaulted
1999,3080,Home,1285921.27,11.37,12,2022-11-15,2023-11-15,Defaulted
2000,1604,Education,3454476.53,10.27,60,2023-04-21,2028-04-21,Closed
